Us,Ir,Temp
230;117;2250
231;117;2250
233;117;2250
233;117;2250
234;117;2250
234;117;2250
232;117;2250
234;117;2250
233;117;2250
232;117;2250
231;117;2250
229;117;2250
229;117;2250
229;117;2250
228;117;2250
229;117;2250
232;117;2250
232;117;2250
230;117;2250
232;117;2250
229;117;2244
230;117;2243
231;117;2246
229;117;2246
228;117;2246
228;117;2246
232;117;2243
233;117;2243
232;117;2243
232;117;2243
234;117;2243
233;117;2243
234;117;2243
234;117;2246
234;117;2243
234;117;2243
232;117;2243
232;117;2243
233;117;2247
233;117;2250
231;117;2247
232;117;2245
233;117;2244
232;117;2249
232;117;2243
233;117;2243
234;117;2243
232;117;2243
232;117;2243
233;117;2243
233;117;2243
231;117;2243
230;117;2243
230;117;2243
230;117;2243
229;117;2243
229;117;2243
232;117;2243
233;117;2243
