Us,Ir,Temp
233;117;2262
233;117;2262
234;117;2262
234;117;2262
235;117;2262
235;117;2262
235;117;2262
234;117;2262
234;117;2262
234;117;2262
234;117;2262
234;117;2262
235;117;2262
234;117;2262
235;117;2262
234;117;2262
235;117;2262
234;117;2262
235;117;2262
234;117;2262
234;117;2262
234;117;2262
231;117;2262
232;117;2262
234;117;2262
234;117;2259
234;117;2262
235;117;2262
235;117;2262
234;117;2262
232;117;2262
233;117;2262
235;117;2262
233;117;2262
232;117;2262
231;117;2262
232;117;2262
232;117;2262
232;117;2262
234;117;2262
234;117;2259
234;117;2262
234;117;2259
235;117;2258
235;117;2256
234;117;2256
235;117;2256
234;117;2256
235;117;2256
235;117;2256
235;117;2256
235;117;2256
234;117;2256
234;117;2256
234;117;2256
233;117;2256
233;117;2256
233;117;2256
234;117;2256
