Us,Ir,Temp
228;117;2318
228;117;2318
228;117;2318
228;117;2318
229;117;2318
228;117;2318
228;117;2318
228;117;2318
228;117;2318
228;117;2318
228;117;2318
228;117;2318
228;117;2318
229;117;2318
228;117;2318
228;117;2318
228;117;2318
229;117;2318
229;117;2318
228;117;2318
228;117;2318
229;117;2318
228;117;2318
228;117;2318
228;117;2318
228;117;2318
228;117;2318
228;117;2312
228;117;2312
228;117;2314
229;117;2312
229;117;2312
229;117;2312
228;117;2312
228;117;2312
228;117;2312
228;117;2312
228;117;2312
228;117;2312
228;117;2312
228;117;2312
228;117;2312
228;117;2312
228;117;2307
228;117;2307
229;117;2307
229;117;2309
229;117;2306
228;117;2306
229;117;2306
229;117;2306
228;117;2306
228;117;2306
228;117;2306
228;117;2306
229;117;2306
229;117;2306
228;117;2306
228;117;2306
