Us,Ir,Temp
422;217;2339
422;217;2337
421;217;2340
422;217;2341
421;217;2337
421;217;2337
422;217;2337
422;217;2337
422;217;2337
424;217;2337
423;217;2337
422;217;2337
422;217;2337
423;217;2337
422;217;2337
422;217;2337
422;217;2337
422;217;2337
422;217;2337
424;217;2337
423;217;2337
421;217;2337
422;217;2337
422;217;2337
422;217;2337
422;217;2337
423;217;2337
422;217;2337
422;217;2337
422;217;2337
424;217;2337
426;217;2337
425;217;2337
421;217;2337
421;217;2337
421;217;2337
421;217;2337
422;217;2337
422;217;2337
421;217;2337
422;217;2337
422;217;2337
422;217;2337
422;217;2337
422;217;2337
422;217;2337
422;217;2337
422;217;2337
421;217;2337
421;217;2337
422;217;2337
422;217;2337
421;217;2337
422;217;2337
421;217;2337
421;217;2337
422;217;2337
422;217;2337
422;217;2339
